customer_id,name,email,phone,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,churn
C12011,Customer 12011,customer12011@example.com,+91-9000012010,36,32.93,1221.91,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C12012,Customer 12012,customer12012@example.com,+91-9000012011,29,94.61,2858.18,Two year,DSL,Credit card,Yes,No,0
C12013,Customer 12013,customer12013@example.com,+91-9000012012,12,32.18,392.7,One year,Fiber optic,Electronic check,Yes,Yes,0
C12014,Customer 12014,customer12014@example.com,+91-9000012013,67,72.71,4840.53,Two year,No,Credit card,Yes,No,0
C12015,Customer 12015,customer12015@example.com,+91-9000012014,47,58.87,2744.28,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,0
C12016,Customer 12016,customer12016@example.com,+91-9000012015,23,47.81,1137.73,Month-to-month,No,Electronic check,No,Yes,1
C12017,Customer 12017,customer12017@example.com,+91-9000012016,30,43.88,1290.5,Month-to-month,No,Electronic check,No,Yes,1
C12018,Customer 12018,customer12018@example.com,+91-9000012017,53,101.34,5317.1,One year,DSL,Bank transfer,No,No,0
C12019,Customer 12019,customer12019@example.com,+91-9000012018,52,120.15,5911.59,Month-to-month,Fiber optic,Credit card,No,No,1
C12020,Customer 12020,customer12020@example.com,+91-9000012019,34,39.02,1364.81,One year,DSL,Credit card,No,No,1
C12021,Customer 12021,customer12021@example.com,+91-9000012020,22,120.97,2481.19,Two year,Fiber optic,Electronic check,Yes,No,1
C12022,Customer 12022,customer12022@example.com,+91-9000012021,48,84.48,4373.29,Two year,DSL,Electronic check,No,Yes,0
C12023,Customer 12023,customer12023@example.com,+91-9000012022,48,89.17,4036.18,Month-to-month,No,Bank transfer,No,No,0
C12024,Customer 12024,customer12024@example.com,+91-9000012023,44,95.99,4144.48,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,1
C12025,Customer 12025,customer12025@example.com,+91-9000012024,6,95.41,548.44,Month-to-month,DSL,Electronic check,No,No,0
C12026,Customer 12026,customer12026@example.com,+91-9000012025,35,106.98,3618.89,Month-to-month,Fiber optic,Electronic check,No,No,1
C12027,Customer 12027,customer12027@example.com,+91-9000012026,45,73.35,3206.98,One year,Fiber optic,Mailed check,No,Yes,0
C12028,Customer 12028,customer12028@example.com,+91-9000012027,69,78.34,5594.29,Month-to-month,Fiber optic,Bank transfer,No,No,0
C12029,Customer 12029,customer12029@example.com,+91-9000012028,38,57.38,2067.67,One year,No,Credit card,Yes,No,0
C12030,Customer 12030,customer12030@example.com,+91-9000012029,25,35.53,854.69,Month-to-month,DSL,Bank transfer,No,Yes,0
C12031,Customer 12031,customer12031@example.com,+91-9000012030,41,91.46,3510.59,Two year,Fiber optic,Bank transfer,Yes,Yes,0
C12032,Customer 12032,customer12032@example.com,+91-9000012031,13,28.36,358.74,Two year,Fiber optic,Bank transfer,Yes,No,0
C12033,Customer 12033,customer12033@example.com,+91-9000012032,7,52.56,393.89,Month-to-month,Fiber optic,Electronic check,No,No,1
C12034,Customer 12034,customer12034@example.com,+91-9000012033,49,34.42,1654.23,Two year,Fiber optic,Electronic check,Yes,Yes,0
C12035,Customer 12035,customer12035@example.com,+91-9000012034,72,44.07,3313.84,Month-to-month,DSL,Mailed check,No,No,0
C12036,Customer 12036,customer12036@example.com,+91-9000012035,61,88.87,5387.85,One year,DSL,Credit card,No,Yes,1
C12037,Customer 12037,customer12037@example.com,+91-9000012036,43,87.85,3747.09,Two year,Fiber optic,Credit card,No,No,0
C12038,Customer 12038,customer12038@example.com,+91-9000012037,3,67.11,211.77,Two year,No,Electronic check,No,Yes,0
C12039,Customer 12039,customer12039@example.com,+91-9000012038,72,34.02,2264.0,Two year,DSL,Electronic check,No,No,0
C12040,Customer 12040,customer12040@example.com,+91-9000012039,33,68.34,2386.88,Month-to-month,DSL,Electronic check,No,No,1
C12041,Customer 12041,customer12041@example.com,+91-9000012040,21,60.27,1262.67,Two year,Fiber optic,Mailed check,No,No,0
C12042,Customer 12042,customer12042@example.com,+91-9000012041,65,97.05,6157.99,One year,No,Credit card,No,No,0
C12043,Customer 12043,customer12043@example.com,+91-9000012042,54,82.9,4768.0,Month-to-month,Fiber optic,Bank transfer,No,No,1
C12044,Customer 12044,customer12044@example.com,+91-9000012043,54,74.16,3902.03,Month-to-month,DSL,Mailed check,Yes,Yes,0
C12045,Customer 12045,customer12045@example.com,+91-9000012044,20,73.7,1586.66,One year,Fiber optic,Electronic check,Yes,Yes,1
C12046,Customer 12046,customer12046@example.com,+91-9000012045,72,121.63,9368.77,One year,Fiber optic,Bank transfer,Yes,No,0
C12047,Customer 12047,customer12047@example.com,+91-9000012046,33,100.63,3197.48,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C12048,Customer 12048,customer12048@example.com,+91-9000012047,39,74.7,2839.0,Two year,DSL,Electronic check,Yes,No,0
C12049,Customer 12049,customer12049@example.com,+91-9000012048,55,72.92,4210.92,One year,DSL,Mailed check,No,Yes,0
C12050,Customer 12050,customer12050@example.com,+91-9000012049,48,27.65,1262.56,Month-to-month,DSL,Credit card,No,No,1
C12051,Customer 12051,customer12051@example.com,+91-9000012050,13,119.25,1607.78,Month-to-month,Fiber optic,Electronic check,No,No,1
C12052,Customer 12052,customer12052@example.com,+91-9000012051,22,56.92,1177.94,One year,Fiber optic,Electronic check,No,No,1
C12053,Customer 12053,customer12053@example.com,+91-9000012052,27,50.59,1301.59,One year,DSL,Bank transfer,No,No,0
C12054,Customer 12054,customer12054@example.com,+91-9000012053,69,124.94,8621.56,One year,Fiber optic,Electronic check,No,No,1
C12055,Customer 12055,customer12055@example.com,+91-9000012054,52,96.87,5235.41,Month-to-month,Fiber optic,Bank transfer,No,No,1
C12056,Customer 12056,customer12056@example.com,+91-9000012055,27,29.74,833.74,One year,DSL,Bank transfer,Yes,No,0
C12057,Customer 12057,customer12057@example.com,+91-9000012056,53,31.19,1681.88,One year,Fiber optic,Electronic check,No,No,1
C12058,Customer 12058,customer12058@example.com,+91-9000012057,54,27.55,1433.46,Two year,Fiber optic,Electronic check,Yes,Yes,0
C12059,Customer 12059,customer12059@example.com,+91-9000012058,29,84.96,2430.48,Month-to-month,Fiber optic,Electronic check,Yes,Yes,1
C12060,Customer 12060,customer12060@example.com,+91-9000012059,30,32.16,925.62,One year,No,Mailed check,Yes,Yes,0
C12061,Customer 12061,customer12061@example.com,+91-9000012060,65,118.34,7417.67,Month-to-month,No,Bank transfer,No,No,0
C12062,Customer 12062,customer12062@example.com,+91-9000012061,41,118.69,4728.65,Month-to-month,DSL,Bank transfer,No,No,0
C12063,Customer 12063,customer12063@example.com,+91-9000012062,11,79.61,889.56,One year,DSL,Electronic check,Yes,Yes,0
C12064,Customer 12064,customer12064@example.com,+91-9000012063,52,86.66,4295.49,One year,DSL,Credit card,No,No,0
C12065,Customer 12065,customer12065@example.com,+91-9000012064,43,54.19,2159.63,Month-to-month,DSL,Electronic check,Yes,Yes,0
C12066,Customer 12066,customer12066@example.com,+91-9000012065,37,31.4,1197.58,One year,Fiber optic,Electronic check,Yes,No,0
C12067,Customer 12067,customer12067@example.com,+91-9000012066,53,98.75,4833.31,Month-to-month,No,Credit card,Yes,No,0
C12068,Customer 12068,customer12068@example.com,+91-9000012067,66,35.18,2496.78,Month-to-month,No,Credit card,Yes,No,1
C12069,Customer 12069,customer12069@example.com,+91-9000012068,24,33.56,786.15,Month-to-month,DSL,Electronic check,No,Yes,1
C12070,Customer 12070,customer12070@example.com,+91-9000012069,31,56.12,1602.37,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C12071,Customer 12071,customer12071@example.com,+91-9000012070,14,26.25,390.11,One year,DSL,Mailed check,Yes,No,0
C12072,Customer 12072,customer12072@example.com,+91-9000012071,47,68.4,3266.14,Two year,Fiber optic,Electronic check,Yes,Yes,0
C12073,Customer 12073,customer12073@example.com,+91-9000012072,29,95.77,2918.37,One year,DSL,Electronic check,No,No,0
C12074,Customer 12074,customer12074@example.com,+91-9000012073,25,105.13,2600.93,Month-to-month,No,Bank transfer,No,No,1
C12075,Customer 12075,customer12075@example.com,+91-9000012074,51,85.43,4255.28,Month-to-month,No,Electronic check,No,Yes,0
C12076,Customer 12076,customer12076@example.com,+91-9000012075,30,109.69,3372.41,Month-to-month,DSL,Bank transfer,No,No,1
C12077,Customer 12077,customer12077@example.com,+91-9000012076,34,65.65,2198.53,One year,Fiber optic,Credit card,No,No,1
C12078,Customer 12078,customer12078@example.com,+91-9000012077,32,109.88,3547.78,Month-to-month,Fiber optic,Bank transfer,Yes,No,0
C12079,Customer 12079,customer12079@example.com,+91-9000012078,19,75.65,1386.25,Month-to-month,Fiber optic,Bank transfer,Yes,No,0
C12080,Customer 12080,customer12080@example.com,+91-9000012079,10,47.3,460.33,One year,Fiber optic,Bank transfer,No,Yes,0
C12081,Customer 12081,customer12081@example.com,+91-9000012080,60,119.41,6685.65,One year,DSL,Credit card,Yes,No,0
C12082,Customer 12082,customer12082@example.com,+91-9000012081,7,52.5,384.04,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C12083,Customer 12083,customer12083@example.com,+91-9000012082,24,27.62,646.85,Month-to-month,DSL,Electronic check,No,No,0
C12084,Customer 12084,customer12084@example.com,+91-9000012083,49,49.27,2597.71,One year,Fiber optic,Credit card,Yes,No,1
C12085,Customer 12085,customer12085@example.com,+91-9000012084,10,61.67,592.99,Month-to-month,DSL,Electronic check,No,Yes,1
C12086,Customer 12086,customer12086@example.com,+91-9000012085,48,60.13,2874.72,Month-to-month,Fiber optic,Electronic check,No,No,1
C12087,Customer 12087,customer12087@example.com,+91-9000012086,53,77.47,3978.16,Two year,Fiber optic,Electronic check,Yes,Yes,0
C12088,Customer 12088,customer12088@example.com,+91-9000012087,48,113.31,5607.64,Month-to-month,DSL,Credit card,No,No,0
C12089,Customer 12089,customer12089@example.com,+91-9000012088,22,54.23,1251.92,Month-to-month,Fiber optic,Electronic check,No,No,1
C12090,Customer 12090,customer12090@example.com,+91-9000012089,2,77.08,153.84,Month-to-month,Fiber optic,Credit card,Yes,No,1
C12091,Customer 12091,customer12091@example.com,+91-9000012090,64,59.01,3696.23,Month-to-month,DSL,Credit card,Yes,No,0
C12092,Customer 12092,customer12092@example.com,+91-9000012091,24,107.18,2673.05,Month-to-month,Fiber optic,Bank transfer,Yes,No,1
C12093,Customer 12093,customer12093@example.com,+91-9000012092,58,40.76,2247.37,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C12094,Customer 12094,customer12094@example.com,+91-9000012093,15,35.35,538.69,One year,Fiber optic,Credit card,Yes,Yes,0
C12095,Customer 12095,customer12095@example.com,+91-9000012094,12,75.3,937.38,Month-to-month,Fiber optic,Electronic check,Yes,No,0
C12096,Customer 12096,customer12096@example.com,+91-9000012095,57,92.19,5060.84,Two year,Fiber optic,Mailed check,No,Yes,0
C12097,Customer 12097,customer12097@example.com,+91-9000012096,68,104.55,7286.51,Two year,Fiber optic,Credit card,No,Yes,0
C12098,Customer 12098,customer12098@example.com,+91-9000012097,62,83.96,5401.44,Month-to-month,DSL,Electronic check,No,Yes,1
C12099,Customer 12099,customer12099@example.com,+91-9000012098,55,102.38,5286.21,Month-to-month,DSL,Credit card,No,No,1
C12100,Customer 12100,customer12100@example.com,+91-9000012099,18,64.27,1124.27,One year,DSL,Bank transfer,No,No,0
C12101,Customer 12101,customer12101@example.com,+91-9000012100,66,28.29,1839.15,Two year,No,Bank transfer,No,Yes,1
C12102,Customer 12102,customer12102@example.com,+91-9000012101,49,36.61,1873.1,Two year,No,Bank transfer,No,Yes,0
C12103,Customer 12103,customer12103@example.com,+91-9000012102,13,28.87,379.36,Month-to-month,Fiber optic,Bank transfer,No,No,1
C12104,Customer 12104,customer12104@example.com,+91-9000012103,10,57.89,574.23,Month-to-month,DSL,Credit card,No,No,1
C12105,Customer 12105,customer12105@example.com,+91-9000012104,63,74.55,4560.46,Month-to-month,Fiber optic,Mailed check,No,No,0
C12106,Customer 12106,customer12106@example.com,+91-9000012105,20,60.63,1116.38,Two year,Fiber optic,Electronic check,No,No,1
C12107,Customer 12107,customer12107@example.com,+91-9000012106,56,81.06,4190.9,One year,Fiber optic,Bank transfer,Yes,No,0
C12108,Customer 12108,customer12108@example.com,+91-9000012107,10,73.06,700.26,Month-to-month,DSL,Credit card,Yes,Yes,0
C12109,Customer 12109,customer12109@example.com,+91-9000012108,21,92.79,1829.08,One year,No,Credit card,No,No,0
C12110,Customer 12110,customer12110@example.com,+91-9000012109,21,91.7,1808.49,Month-to-month,DSL,Bank transfer,Yes,No,0
C12111,Customer 12111,customer12111@example.com,+91-9000012110,21,56.81,1212.62,One year,DSL,Bank transfer,Yes,Yes,0
C12112,Customer 12112,customer12112@example.com,+91-9000012111,49,59.62,2970.67,Month-to-month,No,Credit card,Yes,No,0
C12113,Customer 12113,customer12113@example.com,+91-9000012112,66,83.51,5110.21,One year,Fiber optic,Electronic check,Yes,No,0
C12114,Customer 12114,customer12114@example.com,+91-9000012113,66,84.64,5670.2,One year,Fiber optic,Electronic check,No,No,1
C12115,Customer 12115,customer12115@example.com,+91-9000012114,54,56.47,2876.57,One year,Fiber optic,Bank transfer,No,No,1
C12116,Customer 12116,customer12116@example.com,+91-9000012115,15,58.03,853.35,Month-to-month,No,Electronic check,Yes,Yes,0
C12117,Customer 12117,customer12117@example.com,+91-9000012116,70,94.4,7125.73,Two year,DSL,Electronic check,No,No,0
C12118,Customer 12118,customer12118@example.com,+91-9000012117,40,89.74,3602.24,One year,Fiber optic,Electronic check,Yes,Yes,0
C12119,Customer 12119,customer12119@example.com,+91-9000012118,40,38.51,1425.59,Month-to-month,DSL,Credit card,No,Yes,1
C12120,Customer 12120,customer12120@example.com,+91-9000012119,51,69.1,3438.2,Month-to-month,DSL,Mailed check,No,No,1
C12121,Customer 12121,customer12121@example.com,+91-9000012120,56,114.27,6574.1,One year,Fiber optic,Bank transfer,Yes,Yes,0
C12122,Customer 12122,customer12122@example.com,+91-9000012121,69,28.63,1888.42,Month-to-month,Fiber optic,Electronic check,No,No,1
C12123,Customer 12123,customer12123@example.com,+91-9000012122,42,110.52,4986.78,Month-to-month,DSL,Credit card,Yes,Yes,0
C12124,Customer 12124,customer12124@example.com,+91-9000012123,44,41.32,1796.35,Month-to-month,Fiber optic,Electronic check,No,No,1
C12125,Customer 12125,customer12125@example.com,+91-9000012124,54,75.72,3775.57,Month-to-month,Fiber optic,Mailed check,No,No,1
C12126,Customer 12126,customer12126@example.com,+91-9000012125,19,67.43,1289.49,Month-to-month,Fiber optic,Bank transfer,No,No,1
C12127,Customer 12127,customer12127@example.com,+91-9000012126,23,26.01,615.09,One year,Fiber optic,Electronic check,Yes,No,0
C12128,Customer 12128,customer12128@example.com,+91-9000012127,46,116.54,5323.09,Month-to-month,Fiber optic,Bank transfer,No,No,1
C12129,Customer 12129,customer12129@example.com,+91-9000012128,5,70.49,376.6,One year,Fiber optic,Electronic check,No,No,1
C12130,Customer 12130,customer12130@example.com,+91-9000012129,24,120.43,3076.19,Month-to-month,Fiber optic,Credit card,No,No,1
C12131,Customer 12131,customer12131@example.com,+91-9000012130,52,53.67,2629.62,Month-to-month,Fiber optic,Electronic check,Yes,Yes,0
C12132,Customer 12132,customer12132@example.com,+91-9000012131,71,111.63,7393.06,Month-to-month,Fiber optic,Credit card,No,No,1
C12133,Customer 12133,customer12133@example.com,+91-9000012132,38,117.24,4321.33,One year,DSL,Credit card,Yes,Yes,0
C12134,Customer 12134,customer12134@example.com,+91-9000012133,29,80.68,2380.2,Two year,DSL,Credit card,Yes,No,0
C12135,Customer 12135,customer12135@example.com,+91-9000012134,32,45.27,1472.19,Month-to-month,DSL,Mailed check,No,No,1
C12136,Customer 12136,customer12136@example.com,+91-9000012135,50,93.52,4505.15,Month-to-month,Fiber optic,Electronic check,No,No,1
C12137,Customer 12137,customer12137@example.com,+91-9000012136,40,79.9,3426.67,Month-to-month,No,Bank transfer,Yes,No,0
C12138,Customer 12138,customer12138@example.com,+91-9000012137,2,119.45,231.54,Month-to-month,Fiber optic,Credit card,No,Yes,1
C12139,Customer 12139,customer12139@example.com,+91-9000012138,39,68.93,2819.11,Two year,Fiber optic,Electronic check,No,No,0
C12140,Customer 12140,customer12140@example.com,+91-9000012139,29,51.85,1583.52,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C12141,Customer 12141,customer12141@example.com,+91-9000012140,51,38.83,1853.09,Two year,Fiber optic,Electronic check,No,Yes,0
C12142,Customer 12142,customer12142@example.com,+91-9000012141,64,94.86,5811.25,One year,Fiber optic,Electronic check,No,No,1
C12143,Customer 12143,customer12143@example.com,+91-9000012142,70,122.41,8178.23,Month-to-month,Fiber optic,Credit card,No,Yes,1
C12144,Customer 12144,customer12144@example.com,+91-9000012143,44,27.83,1306.74,Two year,Fiber optic,Bank transfer,Yes,No,1
C12145,Customer 12145,customer12145@example.com,+91-9000012144,27,99.04,2610.37,Month-to-month,DSL,Credit card,Yes,No,1
C12146,Customer 12146,customer12146@example.com,+91-9000012145,32,117.69,3968.83,One year,Fiber optic,Mailed check,No,No,1
C12147,Customer 12147,customer12147@example.com,+91-9000012146,13,32.48,420.75,Month-to-month,Fiber optic,Electronic check,Yes,Yes,1
C12148,Customer 12148,customer12148@example.com,+91-9000012147,68,36.02,2432.59,Two year,Fiber optic,Credit card,No,Yes,0
C12149,Customer 12149,customer12149@example.com,+91-9000012148,62,94.2,6217.38,Month-to-month,No,Electronic check,No,Yes,0
C12150,Customer 12150,customer12150@example.com,+91-9000012149,62,89.8,5514.95,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C12151,Customer 12151,customer12151@example.com,+91-9000012150,24,31.88,795.09,Two year,Fiber optic,Electronic check,Yes,Yes,1
C12152,Customer 12152,customer12152@example.com,+91-9000012151,24,108.44,2571.07,Month-to-month,DSL,Electronic check,No,Yes,1
C12153,Customer 12153,customer12153@example.com,+91-9000012152,62,77.34,4489.63,Month-to-month,Fiber optic,Bank transfer,No,No,1
C12154,Customer 12154,customer12154@example.com,+91-9000012153,40,115.72,4297.82,One year,Fiber optic,Bank transfer,No,No,1
C12155,Customer 12155,customer12155@example.com,+91-9000012154,51,112.8,5484.25,Month-to-month,No,Electronic check,Yes,No,1
